# file...... output/1c_IEEE_123_feeder_0_swing_node.csv
# date...... Fri Nov 10 16:02:02 2023
# user...... hard312
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 12:06:00 PST,+139138+0j,+3.22051e+06+1.36132e+06j
2013-08-28 12:07:00 PST,+139138+0j,+3.24358e+06+1.36911e+06j
2013-08-28 12:08:00 PST,+139138+0j,+3.2318e+06+1.36585e+06j
2013-08-28 12:09:00 PST,+139138+0j,+3.20965e+06+1.35834e+06j
2013-08-28 12:10:00 PST,+139138+0j,+3.18337e+06+1.34928e+06j
2013-08-28 12:11:00 PST,+139171+0j,+3.15823e+06+1.34064e+06j
2013-08-28 12:12:00 PST,+139171+0j,+3.14008e+06+1.33475e+06j
2013-08-28 12:13:00 PST,+139171+0j,+3.18797e+06+1.35059e+06j
2013-08-28 12:14:00 PST,+139171+0j,+3.2349e+06+1.36621e+06j
2013-08-28 12:15:00 PST,+139171+0j,+3.29112e+06+1.38581e+06j
2013-08-28 12:16:00 PST,+139230+0j,+3.3489e+06+1.40576e+06j
2013-08-28 12:17:00 PST,+139230+0j,+3.40535e+06+1.42563e+06j
2013-08-28 12:18:00 PST,+139230+0j,+3.37515e+06+1.4151e+06j
2013-08-28 12:19:00 PST,+139230+0j,+3.33996e+06+1.40252e+06j
2013-08-28 12:20:00 PST,+139230+0j,+3.3145e+06+1.39404e+06j
2013-08-28 12:21:00 PST,+139162+0j,+3.28715e+06+1.38513e+06j
2013-08-28 12:22:00 PST,+139162+0j,+3.25308e+06+1.37339e+06j
2013-08-28 12:23:00 PST,+139162+0j,+3.27136e+06+1.37908e+06j
2013-08-28 12:24:00 PST,+139162+0j,+3.30271e+06+1.38991e+06j
2013-08-28 12:25:00 PST,+139162+0j,+3.32981e+06+1.39914e+06j
2013-08-28 12:26:00 PST,+139188+0j,+3.3591e+06+1.40954e+06j
2013-08-28 12:27:00 PST,+139188+0j,+3.38616e+06+1.4188e+06j
2013-08-28 12:28:00 PST,+139188+0j,+3.39329e+06+1.42116e+06j
2013-08-28 12:29:00 PST,+139188+0j,+3.3949e+06+1.42171e+06j
2013-08-28 12:30:00 PST,+139188+0j,+3.39294e+06+1.42113e+06j
2013-08-28 12:31:00 PST,+138839+0j,+3.37939e+06+1.41596e+06j
2013-08-28 12:32:00 PST,+138839+0j,+3.39003e+06+1.42009e+06j
2013-08-28 12:33:00 PST,+138839+0j,+3.38642e+06+1.41881e+06j
2013-08-28 12:34:00 PST,+138839+0j,+3.37324e+06+1.41387e+06j
2013-08-28 12:35:00 PST,+138839+0j,+3.36911e+06+1.41244e+06j
2013-08-28 12:36:00 PST,+138851+0j,+3.37447e+06+1.41476e+06j
2013-08-28 12:37:00 PST,+138851+0j,+3.37034e+06+1.4133e+06j
2013-08-28 12:38:00 PST,+138851+0j,+3.36396e+06+1.4107e+06j
2013-08-28 12:39:00 PST,+138851+0j,+3.36735e+06+1.4119e+06j
2013-08-28 12:40:00 PST,+138851+0j,+3.37979e+06+1.41658e+06j
2013-08-28 12:41:00 PST,+138857+0j,+3.3835e+06+1.41786e+06j
2013-08-28 12:42:00 PST,+138857+0j,+3.37788e+06+1.41548e+06j
2013-08-28 12:43:00 PST,+138857+0j,+3.38589e+06+1.4183e+06j
2013-08-28 12:44:00 PST,+138857+0j,+3.40366e+06+1.4248e+06j
2013-08-28 12:45:00 PST,+138857+0j,+3.41233e+06+1.42781e+06j
2013-08-28 12:46:00 PST,+138631+0j,+3.40196e+06+1.42342e+06j
2013-08-28 12:47:00 PST,+138631+0j,+3.44847e+06+1.44067e+06j
2013-08-28 12:48:00 PST,+138631+0j,+3.45339e+06+1.44182e+06j
2013-08-28 12:49:00 PST,+138631+0j,+3.46416e+06+1.44559e+06j
2013-08-28 12:50:00 PST,+138631+0j,+3.48065e+06+1.45177e+06j
2013-08-28 12:51:00 PST,+138587+0j,+3.48951e+06+1.45477e+06j
2013-08-28 12:52:00 PST,+138587+0j,+3.4946e+06+1.45599e+06j
2013-08-28 12:53:00 PST,+138587+0j,+3.50752e+06+1.46045e+06j
2013-08-28 12:54:00 PST,+138587+0j,+3.52656e+06+1.46761e+06j
2013-08-28 12:55:00 PST,+138587+0j,+3.54479e+06+1.4742e+06j
2013-08-28 12:56:00 PST,+138553+0j,+3.55075e+06+1.47567e+06j
2013-08-28 12:57:00 PST,+138553+0j,+3.55907e+06+1.4783e+06j
2013-08-28 12:58:00 PST,+138553+0j,+3.55917e+06+1.47906e+06j
2013-08-28 12:59:00 PST,+138553+0j,+3.54918e+06+1.47584e+06j
2013-08-28 13:00:00 PST,+138553+0j,+3.52388e+06+1.46635e+06j
2013-08-28 13:01:00 PST,+138391+0j,+3.49679e+06+1.45647e+06j
2013-08-28 13:02:00 PST,+138391+0j,+3.49216e+06+1.4556e+06j
2013-08-28 13:03:00 PST,+138391+0j,+3.51062e+06+1.46226e+06j
2013-08-28 13:04:00 PST,+138391+0j,+3.51991e+06+1.46477e+06j
2013-08-28 13:05:00 PST,+138391+0j,+3.53454e+06+1.46958e+06j
2013-08-28 13:06:00 PST,+138401+0j,+3.56495e+06+1.48089e+06j
2013-08-28 13:07:00 PST,+138401+0j,+3.58949e+06+1.48971e+06j
2013-08-28 13:08:00 PST,+138401+0j,+3.58806e+06+1.48904e+06j
2013-08-28 13:09:00 PST,+138401+0j,+3.58255e+06+1.48686e+06j
2013-08-28 13:10:00 PST,+138401+0j,+3.58672e+06+1.48849e+06j
2013-08-28 13:11:00 PST,+138349+0j,+3.5888e+06+1.48941e+06j
2013-08-28 13:12:00 PST,+138349+0j,+3.5836e+06+1.48743e+06j
2013-08-28 13:13:00 PST,+138349+0j,+3.55639e+06+1.47769e+06j
2013-08-28 13:14:00 PST,+138349+0j,+3.53325e+06+1.46982e+06j
2013-08-28 13:15:00 PST,+138349+0j,+3.51029e+06+1.46209e+06j
2013-08-28 13:16:00 PST,+138100+0j,+3.46668e+06+1.44647e+06j
2013-08-28 13:17:00 PST,+138100+0j,+3.43412e+06+1.435e+06j
2013-08-28 13:18:00 PST,+138100+0j,+3.45936e+06+1.44388e+06j
2013-08-28 13:19:00 PST,+138100+0j,+3.49833e+06+1.45763e+06j
2013-08-28 13:20:00 PST,+138100+0j,+3.52786e+06+1.4677e+06j
2013-08-28 13:21:00 PST,+138112+0j,+3.56245e+06+1.47977e+06j
2013-08-28 13:22:00 PST,+138112+0j,+3.60704e+06+1.49609e+06j
2013-08-28 13:23:00 PST,+138112+0j,+3.60913e+06+1.49683e+06j
2013-08-28 13:24:00 PST,+138112+0j,+3.59108e+06+1.48978e+06j
2013-08-28 13:25:00 PST,+138112+0j,+3.58366e+06+1.48714e+06j
2013-08-28 13:26:00 PST,+138045+0j,+3.58361e+06+1.48781e+06j
2013-08-28 13:27:00 PST,+138045+0j,+3.57617e+06+1.48517e+06j
2013-08-28 13:28:00 PST,+138045+0j,+3.53805e+06+1.4712e+06j
2013-08-28 13:29:00 PST,+138045+0j,+3.50392e+06+1.45934e+06j
2013-08-28 13:30:00 PST,+138045+0j,+3.47991e+06+1.45172e+06j
2013-08-28 13:31:00 PST,+137913+0j,+3.43966e+06+1.43762e+06j
2013-08-28 13:32:00 PST,+137913+0j,+3.43732e+06+1.43745e+06j
2013-08-28 13:33:00 PST,+137913+0j,+3.44341e+06+1.43958e+06j
2013-08-28 13:34:00 PST,+137913+0j,+3.44881e+06+1.44039e+06j
2013-08-28 13:35:00 PST,+137913+0j,+3.46895e+06+1.44737e+06j
2013-08-28 13:36:00 PST,+137956+0j,+3.48622e+06+1.45313e+06j
2013-08-28 13:37:00 PST,+137956+0j,+3.50633e+06+1.46008e+06j
2013-08-28 13:38:00 PST,+137956+0j,+3.53597e+06+1.47045e+06j
2013-08-28 13:39:00 PST,+137956+0j,+3.57459e+06+1.48443e+06j
2013-08-28 13:40:00 PST,+137956+0j,+3.61208e+06+1.49766e+06j
2013-08-28 13:41:00 PST,+137861+0j,+3.63441e+06+1.50479e+06j
2013-08-28 13:42:00 PST,+137861+0j,+3.66704e+06+1.5162e+06j
2013-08-28 13:43:00 PST,+137861+0j,+3.67874e+06+1.52116e+06j
2013-08-28 13:44:00 PST,+137861+0j,+3.66642e+06+1.51684e+06j
2013-08-28 13:45:00 PST,+137861+0j,+3.64302e+06+1.5078e+06j
2013-08-28 13:46:00 PST,+137667+0j,+3.62155e+06+1.50005e+06j
2013-08-28 13:47:00 PST,+137667+0j,+3.62023e+06+1.50043e+06j
2013-08-28 13:48:00 PST,+137667+0j,+3.61896e+06+1.50016e+06j
2013-08-28 13:49:00 PST,+137667+0j,+3.61064e+06+1.49697e+06j
2013-08-28 13:50:00 PST,+137667+0j,+3.60262e+06+1.49402e+06j
2013-08-28 13:51:00 PST,+137701+0j,+3.60596e+06+1.49549e+06j
2013-08-28 13:52:00 PST,+137701+0j,+3.60737e+06+1.49614e+06j
2013-08-28 13:53:00 PST,+137701+0j,+3.5733e+06+1.4834e+06j
2013-08-28 13:54:00 PST,+137701+0j,+3.53633e+06+1.47042e+06j
2013-08-28 13:55:00 PST,+137701+0j,+3.51461e+06+1.46369e+06j
2013-08-28 13:56:00 PST,+137738+0j,+3.48834e+06+1.45483e+06j
2013-08-28 13:57:00 PST,+137738+0j,+3.44539e+06+1.43917e+06j
2013-08-28 13:58:00 PST,+137738+0j,+3.46395e+06+1.44541e+06j
2013-08-28 13:59:00 PST,+137738+0j,+3.51971e+06+1.46525e+06j
2013-08-28 14:00:00 PST,+137738+0j,+3.5697e+06+1.48261e+06j
2013-08-28 14:01:00 PST,+137501+0j,+3.60757e+06+1.49526e+06j
2013-08-28 14:02:00 PST,+137501+0j,+3.66199e+06+1.51448e+06j
2013-08-28 14:03:00 PST,+137501+0j,+3.66373e+06+1.51541e+06j
2013-08-28 14:04:00 PST,+137501+0j,+3.63451e+06+1.50501e+06j
2013-08-28 14:05:00 PST,+137501+0j,+3.62104e+06+1.50111e+06j
2013-08-28 14:06:00 PST,+137429+0j,+3.59779e+06+1.49306e+06j
2013-08-28 14:07:00 PST,+137429+0j,+3.56245e+06+1.47986e+06j
2013-08-28 14:08:00 PST,+137429+0j,+3.56193e+06+1.47954e+06j
2013-08-28 14:09:00 PST,+137429+0j,+3.58683e+06+1.4885e+06j
2013-08-28 14:10:00 PST,+137429+0j,+3.61149e+06+1.49727e+06j
2013-08-28 14:11:00 PST,+137459+0j,+3.62782e+06+1.50277e+06j
2013-08-28 14:12:00 PST,+137459+0j,+3.64893e+06+1.5106e+06j
2013-08-28 14:13:00 PST,+137459+0j,+3.64422e+06+1.5092e+06j
2013-08-28 14:14:00 PST,+137459+0j,+3.6158e+06+1.49882e+06j
2013-08-28 14:15:00 PST,+137459+0j,+3.58854e+06+1.48929e+06j
2013-08-28 14:16:00 PST,+137164+0j,+3.53802e+06+1.47086e+06j
2013-08-28 14:17:00 PST,+137164+0j,+3.51088e+06+1.46148e+06j
2013-08-28 14:18:00 PST,+137164+0j,+3.5361e+06+1.47126e+06j
2013-08-28 14:19:00 PST,+137164+0j,+3.56926e+06+1.48277e+06j
2013-08-28 14:20:00 PST,+137164+0j,+3.59649e+06+1.49173e+06j
2013-08-28 14:21:00 PST,+137187+0j,+3.6306e+06+1.5037e+06j
2013-08-28 14:22:00 PST,+137187+0j,+3.67469e+06+1.52009e+06j
2013-08-28 14:23:00 PST,+137187+0j,+3.68385e+06+1.52334e+06j
2013-08-28 14:24:00 PST,+137187+0j,+3.66615e+06+1.51621e+06j
2013-08-28 14:25:00 PST,+137187+0j,+3.6596e+06+1.51386e+06j
2013-08-28 14:26:00 PST,+137092+0j,+3.65956e+06+1.51463e+06j
2013-08-28 14:27:00 PST,+137092+0j,+3.653e+06+1.51228e+06j
2013-08-28 14:28:00 PST,+137092+0j,+3.62781e+06+1.50263e+06j
2013-08-28 14:29:00 PST,+137092+0j,+3.60841e+06+1.49583e+06j
2013-08-28 14:30:00 PST,+137092+0j,+3.59988e+06+1.49366e+06j
2013-08-28 14:31:00 PST,+136907+0j,+3.57173e+06+1.48359e+06j
2013-08-28 14:32:00 PST,+136907+0j,+3.58056e+06+1.48692e+06j
2013-08-28 14:33:00 PST,+136907+0j,+3.58205e+06+1.4872e+06j
2013-08-28 14:34:00 PST,+136907+0j,+3.59631e+06+1.49136e+06j
2013-08-28 14:35:00 PST,+136907+0j,+3.62612e+06+1.50193e+06j
2013-08-28 14:36:00 PST,+136877+0j,+3.66077e+06+1.5149e+06j
2013-08-28 14:37:00 PST,+136877+0j,+3.68107e+06+1.52184e+06j
2013-08-28 14:38:00 PST,+136877+0j,+3.6806e+06+1.52143e+06j
2013-08-28 14:39:00 PST,+136877+0j,+3.67415e+06+1.51932e+06j
2013-08-28 14:40:00 PST,+136877+0j,+3.66798e+06+1.5174e+06j
2013-08-28 14:41:00 PST,+136825+0j,+3.6494e+06+1.51067e+06j
2013-08-28 14:42:00 PST,+136825+0j,+3.63303e+06+1.50467e+06j
2013-08-28 14:43:00 PST,+136825+0j,+3.64569e+06+1.50927e+06j
2013-08-28 14:44:00 PST,+136825+0j,+3.6746e+06+1.51968e+06j
2013-08-28 14:45:00 PST,+136825+0j,+3.69355e+06+1.52618e+06j
2013-08-28 14:46:00 PST,+136391+0j,+3.69093e+06+1.52459e+06j
2013-08-28 14:47:00 PST,+136391+0j,+3.71935e+06+1.53477e+06j
2013-08-28 14:48:00 PST,+136391+0j,+3.73277e+06+1.54037e+06j
2013-08-28 14:49:00 PST,+136391+0j,+3.71604e+06+1.53446e+06j
2013-08-28 14:50:00 PST,+136391+0j,+3.70447e+06+1.53062e+06j
2013-08-28 14:51:00 PST,+136351+0j,+3.68575e+06+1.52397e+06j
2013-08-28 14:52:00 PST,+136351+0j,+3.65785e+06+1.5133e+06j
2013-08-28 14:53:00 PST,+136351+0j,+3.65539e+06+1.51242e+06j
2013-08-28 14:54:00 PST,+136351+0j,+3.6773e+06+1.52099e+06j
2013-08-28 14:55:00 PST,+136351+0j,+3.68808e+06+1.52486e+06j
2013-08-28 14:56:00 PST,+136349+0j,+3.68757e+06+1.52377e+06j
2013-08-28 14:57:00 PST,+136349+0j,+3.69829e+06+1.52762e+06j
2013-08-28 14:58:00 PST,+136349+0j,+3.70453e+06+1.5306e+06j
2013-08-28 14:59:00 PST,+136349+0j,+3.68397e+06+1.52335e+06j
2013-08-28 15:00:00 PST,+136349+0j,+3.65829e+06+1.51403e+06j
2013-08-28 15:01:00 PST,+136072+0j,+3.61854e+06+1.4992e+06j
2013-08-28 15:02:00 PST,+136072+0j,+3.64266e+06+1.50882e+06j
2013-08-28 15:03:00 PST,+136072+0j,+3.60065e+06+1.49341e+06j
2013-08-28 15:04:00 PST,+136072+0j,+3.55332e+06+1.47666e+06j
2013-08-28 15:05:00 PST,+136072+0j,+3.52125e+06+1.46623e+06j
2013-08-28 15:06:00 PST,+136158+0j,+3.47775e+06+1.45106e+06j
2013-08-28 15:07:00 PST,+136158+0j,+3.42505e+06+1.43218e+06j
2013-08-28 15:08:00 PST,+136158+0j,+3.41329e+06+1.42808e+06j
2013-08-28 15:09:00 PST,+136158+0j,+3.43046e+06+1.43377e+06j
2013-08-28 15:10:00 PST,+136158+0j,+3.45232e+06+1.44131e+06j
2013-08-28 15:11:00 PST,+136225+0j,+3.48203e+06+1.45191e+06j
2013-08-28 15:12:00 PST,+136225+0j,+3.50965e+06+1.462e+06j
2013-08-28 15:13:00 PST,+136225+0j,+3.51997e+06+1.46563e+06j
2013-08-28 15:14:00 PST,+136225+0j,+3.51121e+06+1.46199e+06j
2013-08-28 15:15:00 PST,+136225+0j,+3.50817e+06+1.46091e+06j
2013-08-28 15:16:00 PST,+136486+0j,+3.52292e+06+1.46693e+06j
2013-08-28 15:17:00 PST,+136486+0j,+3.51913e+06+1.46564e+06j
2013-08-28 15:18:00 PST,+136486+0j,+3.50362e+06+1.45926e+06j
2013-08-28 15:19:00 PST,+136486+0j,+3.50655e+06+1.46034e+06j
2013-08-28 15:20:00 PST,+136486+0j,+3.51895e+06+1.46505e+06j
2013-08-28 15:21:00 PST,+136477+0j,+3.52149e+06+1.46592e+06j
2013-08-28 15:22:00 PST,+136477+0j,+3.51501e+06+1.46321e+06j
2013-08-28 15:23:00 PST,+136477+0j,+3.53455e+06+1.46999e+06j
2013-08-28 15:24:00 PST,+136477+0j,+3.58522e+06+1.48801e+06j
2013-08-28 15:25:00 PST,+136477+0j,+3.62628e+06+1.50231e+06j
2013-08-28 15:26:00 PST,+136414+0j,+3.6594e+06+1.51365e+06j
2013-08-28 15:27:00 PST,+136414+0j,+3.70631e+06+1.53074e+06j
2013-08-28 15:28:00 PST,+136414+0j,+3.69729e+06+1.52773e+06j
2013-08-28 15:29:00 PST,+136414+0j,+3.60213e+06+1.49383e+06j
2013-08-28 15:30:00 PST,+136414+0j,+3.50811e+06+1.46102e+06j
2013-08-28 15:31:00 PST,+136362+0j,+3.41619e+06+1.42931e+06j
2013-08-28 15:32:00 PST,+136362+0j,+3.32601e+06+1.39841e+06j
2013-08-28 15:33:00 PST,+136362+0j,+3.29643e+06+1.38781e+06j
2013-08-28 15:34:00 PST,+136362+0j,+3.36795e+06+1.41223e+06j
2013-08-28 15:35:00 PST,+136362+0j,+3.44462e+06+1.43905e+06j
2013-08-28 15:36:00 PST,+136532+0j,+3.52318e+06+1.4663e+06j
2013-08-28 15:37:00 PST,+136532+0j,+3.59411e+06+1.49089e+06j
2013-08-28 15:38:00 PST,+136532+0j,+3.63116e+06+1.50394e+06j
2013-08-28 15:39:00 PST,+136532+0j,+3.61548e+06+1.49847e+06j
2013-08-28 15:40:00 PST,+136532+0j,+3.59948e+06+1.49279e+06j
2013-08-28 15:41:00 PST,+136358+0j,+3.57556e+06+1.48423e+06j
2013-08-28 15:42:00 PST,+136358+0j,+3.56017e+06+1.47899e+06j
2013-08-28 15:43:00 PST,+136358+0j,+3.55581e+06+1.47804e+06j
2013-08-28 15:44:00 PST,+136358+0j,+3.55925e+06+1.4794e+06j
2013-08-28 15:45:00 PST,+136358+0j,+3.55226e+06+1.47641e+06j
2013-08-28 15:46:00 PST,+136484+0j,+3.55232e+06+1.47644e+06j
2013-08-28 15:47:00 PST,+136484+0j,+3.55114e+06+1.47601e+06j
2013-08-28 15:48:00 PST,+136484+0j,+3.54511e+06+1.47383e+06j
2013-08-28 15:49:00 PST,+136484+0j,+3.5315e+06+1.46912e+06j
2013-08-28 15:50:00 PST,+136484+0j,+3.51817e+06+1.46459e+06j
2013-08-28 15:51:00 PST,+136502+0j,+3.50539e+06+1.4602e+06j
2013-08-28 15:52:00 PST,+136502+0j,+3.49146e+06+1.4553e+06j
2013-08-28 15:53:00 PST,+136502+0j,+3.47878e+06+1.45039e+06j
2013-08-28 15:54:00 PST,+136502+0j,+3.48426e+06+1.45236e+06j
2013-08-28 15:55:00 PST,+136502+0j,+3.49515e+06+1.45666e+06j
2013-08-28 15:56:00 PST,+136546+0j,+3.50205e+06+1.45901e+06j
2013-08-28 15:57:00 PST,+136546+0j,+3.50154e+06+1.45829e+06j
2013-08-28 15:58:00 PST,+136546+0j,+3.51781e+06+1.464e+06j
2013-08-28 15:59:00 PST,+136546+0j,+3.56068e+06+1.4794e+06j
2013-08-28 16:00:00 PST,+136546+0j,+3.59746e+06+1.4921e+06j
2013-08-28 16:01:00 PST,+136309+0j,+3.62314e+06+1.50073e+06j
2013-08-28 16:02:00 PST,+136309+0j,+3.66506e+06+1.51571e+06j
2013-08-28 16:03:00 PST,+136309+0j,+3.67983e+06+1.52147e+06j
2013-08-28 16:04:00 PST,+136309+0j,+3.63484e+06+1.50595e+06j
2013-08-28 16:05:00 PST,+136309+0j,+3.57874e+06+1.48581e+06j
2013-08-28 16:06:00 PST,+136275+0j,+3.52201e+06+1.46581e+06j
2013-08-28 16:07:00 PST,+136275+0j,+3.47741e+06+1.45094e+06j
2013-08-28 16:08:00 PST,+136275+0j,+3.4483e+06+1.44091e+06j
2013-08-28 16:09:00 PST,+136275+0j,+3.45168e+06+1.44105e+06j
2013-08-28 16:10:00 PST,+136275+0j,+3.46984e+06+1.44736e+06j
2013-08-28 16:11:00 PST,+136380+0j,+3.50224e+06+1.45914e+06j
2013-08-28 16:12:00 PST,+136380+0j,+3.5205e+06+1.46542e+06j
2013-08-28 16:13:00 PST,+136380+0j,+3.5355e+06+1.47018e+06j
2013-08-28 16:14:00 PST,+136380+0j,+3.57484e+06+1.48385e+06j
2013-08-28 16:15:00 PST,+136380+0j,+3.62983e+06+1.50407e+06j
2013-08-28 16:16:00 PST,+136217+0j,+3.66139e+06+1.51486e+06j
2013-08-28 16:17:00 PST,+136217+0j,+3.69458e+06+1.52598e+06j
2013-08-28 16:18:00 PST,+136217+0j,+3.70367e+06+1.52944e+06j
2013-08-28 16:19:00 PST,+136217+0j,+3.62357e+06+1.50191e+06j
2013-08-28 16:20:00 PST,+136217+0j,+3.53219e+06+1.46984e+06j
2013-08-28 16:21:00 PST,+136193+0j,+3.43884e+06+1.437e+06j
2013-08-28 16:22:00 PST,+136193+0j,+3.35207e+06+1.40729e+06j
2013-08-28 16:23:00 PST,+136193+0j,+3.30326e+06+1.39039e+06j
2013-08-28 16:24:00 PST,+136193+0j,+3.36552e+06+1.41091e+06j
2013-08-28 16:25:00 PST,+136193+0j,+3.44194e+06+1.43734e+06j
2013-08-28 16:26:00 PST,+136366+0j,+3.53185e+06+1.46933e+06j
2013-08-28 16:27:00 PST,+136366+0j,+3.60361e+06+1.49426e+06j
2013-08-28 16:28:00 PST,+136366+0j,+3.64722e+06+1.50934e+06j
2013-08-28 16:29:00 PST,+136366+0j,+3.63357e+06+1.50516e+06j
2013-08-28 16:30:00 PST,+136366+0j,+3.61863e+06+1.50011e+06j
2013-08-28 16:31:00 PST,+136349+0j,+3.59226e+06+1.49031e+06j
2013-08-28 16:32:00 PST,+136349+0j,+3.57258e+06+1.48346e+06j
2013-08-28 16:33:00 PST,+136349+0j,+3.55839e+06+1.47893e+06j
2013-08-28 16:34:00 PST,+136349+0j,+3.55675e+06+1.47835e+06j
2013-08-28 16:35:00 PST,+136349+0j,+3.55391e+06+1.47697e+06j
2013-08-28 16:36:00 PST,+136421+0j,+3.55561e+06+1.47766e+06j
2013-08-28 16:37:00 PST,+136421+0j,+3.54933e+06+1.4753e+06j
2013-08-28 16:38:00 PST,+136421+0j,+3.53853e+06+1.4713e+06j
2013-08-28 16:39:00 PST,+136421+0j,+3.52286e+06+1.46606e+06j
2013-08-28 16:40:00 PST,+136421+0j,+3.5074e+06+1.46095e+06j
2013-08-28 16:41:00 PST,+136432+0j,+3.483e+06+1.45237e+06j
2013-08-28 16:42:00 PST,+136432+0j,+3.45786e+06+1.44345e+06j
2013-08-28 16:43:00 PST,+136432+0j,+3.44594e+06+1.43953e+06j
2013-08-28 16:44:00 PST,+136432+0j,+3.44335e+06+1.43835e+06j
2013-08-28 16:45:00 PST,+136432+0j,+3.43712e+06+1.43603e+06j
2013-08-28 16:46:00 PST,+136593+0j,+3.44347e+06+1.43873e+06j
2013-08-28 16:47:00 PST,+136593+0j,+3.44618e+06+1.43984e+06j
2013-08-28 16:48:00 PST,+136593+0j,+3.44724e+06+1.43992e+06j
2013-08-28 16:49:00 PST,+136593+0j,+3.45938e+06+1.4439e+06j
2013-08-28 16:50:00 PST,+136593+0j,+3.47683e+06+1.45021e+06j
2013-08-28 16:51:00 PST,+136595+0j,+3.49804e+06+1.4577e+06j
2013-08-28 16:52:00 PST,+136595+0j,+3.5138e+06+1.46285e+06j
2013-08-28 16:53:00 PST,+136595+0j,+3.51518e+06+1.46315e+06j
2013-08-28 16:54:00 PST,+136595+0j,+3.47505e+06+1.4496e+06j
2013-08-28 16:55:00 PST,+136595+0j,+3.43847e+06+1.43721e+06j
2013-08-28 16:56:00 PST,+136585+0j,+3.39604e+06+1.42236e+06j
2013-08-28 16:57:00 PST,+136585+0j,+3.35047e+06+1.40663e+06j
2013-08-28 16:58:00 PST,+136585+0j,+3.31932e+06+1.3963e+06j
2013-08-28 16:59:00 PST,+136585+0j,+3.34195e+06+1.40418e+06j
2013-08-28 17:00:00 PST,+136585+0j,+3.35483e+06+1.40805e+06j
2013-08-28 17:01:00 PST,+137164+0j,+3.39423e+06+1.4222e+06j
2013-08-28 17:02:00 PST,+137164+0j,+3.40639e+06+1.42584e+06j
2013-08-28 17:03:00 PST,+137164+0j,+3.40779e+06+1.42587e+06j
2013-08-28 17:04:00 PST,+137164+0j,+3.38198e+06+1.41761e+06j
2013-08-28 17:05:00 PST,+137164+0j,+3.35953e+06+1.41042e+06j
2013-08-28 17:06:00 PST,+137128+0j,+3.32107e+06+1.39675e+06j
2013-08-28 17:07:00 PST,+137128+0j,+3.28081e+06+1.38271e+06j
2013-08-28 17:08:00 PST,+137128+0j,+3.26547e+06+1.37804e+06j
2013-08-28 17:09:00 PST,+137128+0j,+3.31771e+06+1.39615e+06j
2013-08-28 17:10:00 PST,+137128+0j,+3.35664e+06+1.40885e+06j
2013-08-28 17:11:00 PST,+137169+0j,+3.39352e+06+1.42101e+06j
2013-08-28 17:12:00 PST,+137169+0j,+3.44315e+06+1.43853e+06j
2013-08-28 17:13:00 PST,+137169+0j,+3.48298e+06+1.45264e+06j
2013-08-28 17:14:00 PST,+137169+0j,+3.41627e+06+1.42922e+06j
2013-08-28 17:15:00 PST,+137169+0j,+3.34608e+06+1.40489e+06j
2013-08-28 17:16:00 PST,+136454+0j,+3.25987e+06+1.37499e+06j
2013-08-28 17:17:00 PST,+136454+0j,+3.20753e+06+1.35782e+06j
2013-08-28 17:18:00 PST,+136454+0j,+3.15988e+06+1.3418e+06j
2013-08-28 17:19:00 PST,+136454+0j,+3.22015e+06+1.36222e+06j
2013-08-28 17:20:00 PST,+136454+0j,+3.27625e+06+1.38116e+06j
2013-08-28 17:21:00 PST,+136596+0j,+3.33406e+06+1.40083e+06j
2013-08-28 17:22:00 PST,+136596+0j,+3.39544e+06+1.42232e+06j
2013-08-28 17:23:00 PST,+136596+0j,+3.44368e+06+1.43902e+06j
2013-08-28 17:24:00 PST,+136596+0j,+3.37864e+06+1.41647e+06j
2013-08-28 17:25:00 PST,+136596+0j,+3.31001e+06+1.39292e+06j
2013-08-28 17:26:00 PST,+136496+0j,+3.23691e+06+1.36776e+06j
2013-08-28 17:27:00 PST,+136496+0j,+3.17658e+06+1.34768e+06j
2013-08-28 17:28:00 PST,+136496+0j,+3.1217e+06+1.3293e+06j
2013-08-28 17:29:00 PST,+136496+0j,+3.15575e+06+1.3397e+06j
2013-08-28 17:30:00 PST,+136496+0j,+3.20291e+06+1.35555e+06j
2013-08-28 17:31:00 PST,+137233+0j,+3.29532e+06+1.38893e+06j
2013-08-28 17:32:00 PST,+137233+0j,+3.34306e+06+1.40509e+06j
2013-08-28 17:33:00 PST,+137233+0j,+3.36957e+06+1.41311e+06j
2013-08-28 17:34:00 PST,+137233+0j,+3.3267e+06+1.39862e+06j
2013-08-28 17:35:00 PST,+137233+0j,+3.28936e+06+1.38655e+06j
2013-08-28 17:36:00 PST,+137134+0j,+3.24211e+06+1.37044e+06j
2013-08-28 17:37:00 PST,+137134+0j,+3.19357e+06+1.35358e+06j
2013-08-28 17:38:00 PST,+137134+0j,+3.15233e+06+1.33979e+06j
2013-08-28 17:39:00 PST,+137134+0j,+3.13646e+06+1.33429e+06j
2013-08-28 17:40:00 PST,+137134+0j,+3.12464e+06+1.3303e+06j
2013-08-28 17:41:00 PST,+137271+0j,+3.11725e+06+1.32788e+06j
2013-08-28 17:42:00 PST,+137271+0j,+3.10539e+06+1.32389e+06j
2013-08-28 17:43:00 PST,+137271+0j,+3.09218e+06+1.31958e+06j
